Time_s,Target_Angle_deg,True_Angle_deg,Measured_Angle_deg,Error_deg,Command_deg_per_s
0.0,50,10.0,10.14901424590337,39.85098575409663,3.985098575409663
0.1,50,10.398509857540967,10.35703056718961,39.64296943281039,3.964296943281039
0.2,50,10.79493955186907,10.989246113299279,39.01075388670072,3.901075388670072
0.30000000000000004,50,11.185047090736077,11.641956047658486,38.35804395234152,3.835804395234152
0.4,50,11.568627530259493,11.498381517842493,38.50161848215751,3.8501618482157514
0.5,50,11.953643715081068,11.883402627996313,38.11659737200369,3.811659737200369
0.6,50,12.334809688801105,12.808573533453323,37.19142646654667,3.7191426466546673
0.7,50,12.706723953466572,12.936954372212444,37.06304562778756,3.7063045627787563
0.7999999999999999,50,13.077354409744448,12.936512093963962,37.06348790603604,3.706348790603604
0.8999999999999999,50,13.44798928880481,13.610757301880598,36.3892426981194,3.6389242698119406
0.9999999999999999,50,13.811881715786003,13.672856407942264,36.32714359205774,3.632714359205774
1.0999999999999999,50,14.17515315170658,14.035434225635502,35.9645657743645,3.5964565774364505
1.2,50,14.534798809450225,14.607387490920035,35.39261250907997,3.539261250907997
1.3,50,14.888724934541024,14.314740861143685,35.68525913885632,3.568525913885632
1.4000000000000001,50,15.245577525929587,14.728102176175677,35.271897823824325,3.5271897823824325
1.5000000000000002,50,15.59829650416783,15.429610245395539,34.57038975460446,3.4570389754604465
1.6000000000000003,50,15.944000401713875,15.640151065613548,34.35984893438645,3.435984893438645
1.7000000000000004,50,16.28759889105774,16.381873090836322,33.61812690916368,3.361812690916368
1.8000000000000005,50,16.623780160149376,16.351372937493014,33.64862706250699,3.3648627062506993
1.9000000000000006,50,16.960266430774446,16.53657532037386,33.463424679626144,3.3463424679626144
2.0000000000000004,50,17.29490067757071,17.734595308247176,32.26540469175282,3.226540469175282
2.1000000000000005,50,17.617554724488237,17.549821834342275,32.450178165657725,3.2450178165657726
2.2000000000000006,50,17.942056506144812,17.96231496755119,32.037685032448806,3.2037685032448806
2.3000000000000007,50,18.2624333564693,17.835008900605263,32.16499109939474,3.216499109939474
2.400000000000001,50,18.58408326746325,18.420768450105694,31.579231549894306,3.157923154989431
2.500000000000001,50,18.899875582962192,18.93315235987515,31.06684764012485,3.106684764012485
2.600000000000001,50,19.21054405936344,18.86524598613675,31.13475401386325,3.1134754013863253
2.700000000000001,50,19.521891599502073,19.634601005005774,30.365398994994226,3.036539899499423
2.800000000000001,50,19.825545589452016,19.645353982476376,30.354646017523624,3.0354646017523628
2.9000000000000012,50,20.129092049627253,20.04158392468927,29.95841607531073,2.995841607531073
3.0000000000000013,50,20.42867621038036,20.24816422671154,29.75183577328846,2.975183577328846
3.1000000000000014,50,20.726194568113243,21.281878023465925,28.718121976534075,2.8718121976534077
3.2000000000000015,50,21.013375787878584,21.009326620457202,28.990673379542798,2.89906733795428
3.3000000000000016,50,21.30328252167401,20.985969242987238,29.014030757012762,2.9014030757012765
3.4000000000000017,50,21.593422829244137,21.840186302875093,28.159813697124907,2.8159813697124907
3.5000000000000018,50,21.875020966215384,21.508767871224077,28.491232128775923,2.8491232128775925
3.600000000000002,50,22.159933287503144,22.22259236600457,27.77740763399543,2.7777407633995432
3.700000000000002,50,22.4377073638431,21.849806326679168,28.150193673320832,2.8150193673320834
3.800000000000002,50,22.719209300576306,22.320753485906778,27.679246514093222,2.7679246514093223
3.900000000000002,50,22.99600176571724,23.055060136477977,26.944939863522023,2.6944939863522026
4.000000000000002,50,23.26545116435246,23.486991138351083,26.513008861648917,2.6513008861648917
4.100000000000001,50,23.530581252968947,23.58199173732594,26.41800826267406,2.6418008262674064
4.200000000000001,50,23.794761335595688,23.760066850879216,26.239933149120784,2.6239933149120787
4.300000000000001,50,24.057160667086894,23.966829558410108,26.033170441589892,2.6033170441589895
4.4,50,24.317492371502794,23.873935774392567,26.126064225607433,2.6126064225607433
4.5,50,24.57875301375887,24.36279975124046,25.63720024875954,2.563720024875954
4.6,50,24.835125016246465,24.69693338495853,25.30306661504147,2.530306661504147
4.699999999999999,50,25.08815568239688,25.405292350262556,24.594707649737444,2.4594707649737444
4.799999999999999,50,25.334102758894254,25.43718824576479,24.56281175423521,2.456281175423521
4.899999999999999,50,25.579730876436606,25.050818829827787,24.949181170172213,2.4949181170172214
4.999999999999998,50,25.82922268813833,25.92644787895677,24.07355212104323,2.4073552121043233
5.099999999999998,50,26.069958209348762,25.954433525223866,24.045566474776134,2.4045566474776137
5.1999999999999975,50,26.310413874096522,26.107337274004735,23.892662725995265,2.3892662725995266
5.299999999999997,50,26.549340501356475,26.732843388008735,23.267156611991265,2.3267156611991267
5.399999999999997,50,26.782012067476387,27.091311924225174,22.908688075774826,2.290868807577483
5.4999999999999964,50,27.011098948234135,27.290482983968996,22.709517016031004,2.2709517016031007
5.599999999999996,50,27.238194118394446,26.986428861427655,23.013571138572345,2.3013571138572346
5.699999999999996,50,27.46832982978017,27.375566117024807,22.624433882975193,2.2624433882975192
5.799999999999995,50,27.694574168609922,27.79395319803099,22.20604680196901,2.220604680196901
5.899999999999995,50,27.916634636629613,28.20929817476632,21.79070182523368,2.179070182523368
5.999999999999995,50,28.13454165488195,27.990789383528362,22.009210616471638,2.200921061647164
6.099999999999994,50,28.354633761046667,28.29893606804752,21.70106393195248,2.170106393195248
6.199999999999994,50,28.571644400366193,28.239743908164385,21.760256091835615,2.1760256091835615
6.299999999999994,50,28.789246961284547,28.430384974060345,21.569615025939655,2.1569615025939655
6.399999999999993,50,29.004943111543945,29.248700858262204,20.751299141737796,2.07512991417378
6.499999999999993,50,29.212456102961323,29.61932811153257,20.38067188846743,2.038067188846743
6.5999999999999925,50,29.416262821845997,29.394659785371896,20.605340214628104,2.0605340214628103
6.699999999999992,50,29.62231622399228,29.923376093359884,20.076623906640116,2.0076623906640116
6.799999999999992,50,29.82308246305868,29.93157327057297,20.06842672942703,2.006842672942703
6.8999999999999915,50,30.02376673035295,29.830230803971414,20.169769196028586,2.016976919602859
6.999999999999991,50,30.225464422313237,30.33388310396576,19.66611689603424,1.966611689603424
7.099999999999991,50,30.42212559127358,30.883536561213372,19.116463438786628,1.9116463438786628
7.19999999999999,50,30.613290225661448,30.60254241392846,19.39745758607154,1.939745758607154
7.29999999999999,50,30.807264801522162,31.276657898266365,18.723342101733635,1.8723342101733635
7.39999999999999,50,30.994498222539498,30.208574691312574,19.791425308687426,1.9791425308687427
7.499999999999989,50,31.192412475626373,31.43898322693894,18.56101677306106,1.856101677306106
7.599999999999989,50,31.378022643356985,31.404136763828436,18.595863236171564,1.8595863236171564
7.699999999999989,50,31.5639812757187,31.474279070578937,18.525720929421063,1.8525720929421063
7.799999999999988,50,31.74923848501291,31.776766717973562,18.223233282026438,1.8223233282026439
7.899999999999988,50,31.931470817833173,31.335200143452905,18.664799856547095,1.8664799856547096
7.999999999999988,50,32.11811881639864,32.05221725004739,17.94778274995261,1.794778274995261
8.099999999999987,50,32.29759664389817,32.40473041535169,17.595269584648307,1.7595269584648308
8.199999999999987,50,32.47354933974465,32.9169175531671,17.083082446832897,1.7083082446832898
8.299999999999986,50,32.64438016421298,32.48889909873089,17.51110090126911,1.751110090126911
8.399999999999986,50,32.81949117322567,32.576943092357716,17.423056907642284,1.7423056907642285
8.499999999999986,50,32.99372174230209,32.84319462922673,17.15680537077327,1.7156805370773272
8.599999999999985,50,33.16528979600982,33.43991043132044,16.560089568679558,1.656008956867956
8.699999999999985,50,33.33089069169662,33.42951602459452,16.57048397540548,1.6570483975405481
8.799999999999985,50,33.49659553145067,33.33766747032056,16.66233252967944,1.666233252967944
8.899999999999984,50,33.66321885674747,33.81719908668148,16.182800913318523,1.6182800913318525
8.999999999999984,50,33.82504686588066,33.85417013068507,16.14582986931493,1.6145829869314932
9.099999999999984,50,33.986505164573806,34.277098661733675,15.722901338266325,1.5722901338266326
9.199999999999983,50,34.14373417795647,33.93311824979326,16.06688175020674,1.606688175020674
9.299999999999983,50,34.30440299545854,34.206104351479205,15.793895648520795,1.5793895648520797
9.399999999999983,50,34.46234195194375,34.3447095060041,15.6552904939959,1.56552904939959
9.499999999999982,50,34.618894856883706,34.17984037244407,15.820159627555931,1.5820159627555932
9.599999999999982,50,34.77709645315927,34.86593253627864,15.134067463721358,1.513406746372136
9.699999999999982,50,34.92843712779648,35.00675370945044,14.993246290549557,1.4993246290549558
9.799999999999981,50,35.078369590701975,35.07990362769471,14.920096372305288,1.492009637230529
9.89999999999998,50,35.22757055442503,35.15719441441249,14.842805585587513,1.4842805585587513
9.99999999999998,50,35.3759986102809,34.951387387665775,15.048612612334225,1.5048612612334225
10.09999999999998,50,35.52648473640424,35.400291139574634,14.599708860425366,1.4599708860425367
10.19999999999998,50,35.6724818250085,35.56966747005047,14.430332529949531,1.4430332529949532
